person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
24.0,1,61839.0,0,8500.0,8.94,0.14,4.0,616,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,164138.0,1,12000.0,14.72,0.07,3.0,616,1,0,1,0,0,0,0,0,1,0,1,0,0,0
22.0,1,60894.0,0,10000.0,7.88,0.16,4.0,605,0,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,0,64049.0,3,15000.0,16.49,0.23,2.0,578,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23.0,0,72874.0,0,7000.0,6.54,0.1,2.0,688,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,61109.0,5,6000.0,6.76,0.1,2.0,639,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25.0,0,44389.0,4,7000.0,12.73,0.16,4.0,635,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,0,58307.0,0,1500.0,13.43,0.03,4.0,664,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.0,0,75526.0,7,25000.0,12.73,0.33,4.0,603,0,1,0,0,0,0,0,0,1,1,0,0,0,0
25.0,0,60236.0,2,7750.0,9.63,0.13,2.0,640,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24.0,1,78216.0,0,12000.0,17.56,0.15,4.0,614,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21.0,0,71339.0,0,5000.0,9.99,0.07,3.0,559,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0,29794.0,0,7000.0,11.86,0.23,3.0,648,1,0,1,0,0,0,0,1,0,0,0,0,1,0
26.0,1,78008.0,3,8000.0,12.17,0.1,2.0,621,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26.0,1,109040.0,6,3200.0,13.22,0.03,4.0,665,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1,66041.0,0,12000.0,8.49,0.18,4.0,609,1,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,0,73172.0,2,7000.0,9.25,0.1,4.0,582,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,0,205039.0,5,20000.0,10.37,0.1,4.0,633,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,1,41533.0,1,2500.0,8.9,0.06,3.0,622,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,1,132973.0,3,5000.0,12.69,0.04,3.0,550,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22.0,1,28467.0,0,3000.0,8.94,0.11,4.0,647,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1,73092.0,0,14000.0,7.51,0.19,4.0,647,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,1,48756.0,0,8000.0,11.49,0.16,2.0,619,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,0,42793.0,0,9600.0,19.16,0.22,4.0,662,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22.0,1,36989.0,0,15000.0,15.27,0.41,4.0,675,0,1,0,0,1,0,0,0,1,0,0,0,0,0
25.0,1,181161.0,4,25000.0,10.37,0.14,2.0,619,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0,0,37148.0,0,10000.0,11.99,0.27,3.0,632,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23.0,0,104761.0,1,14000.0,7.29,0.13,3.0,478,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,1,75510.0,3,6400.0,10.08,0.08,3.0,688,1,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,0,39969.0,1,4000.0,11.01,0.1,2.0,681,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,1,147329.0,0,4800.0,11.01,0.03,2.0,657,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0,48568.0,0,2000.0,10.99,0.04,4.0,566,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,1,193046.0,2,35000.0,7.66,0.18,3.0,617,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,1,76427.0,0,25000.0,14.38,0.33,2.0,636,0,1,0,0,0,1,0,0,0,0,0,1,0,0
26.0,1,81340.0,2,10000.0,12.21,0.12,3.0,577,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1,47436.0,0,10000.0,13.99,0.21,4.0,652,0,0,0,0,1,0,0,1,0,1,0,0,0,0
23.0,0,71409.0,1,3000.0,10.36,0.04,3.0,682,0,1,1,0,0,0,0,0,1,1,0,0,0,0
22.0,0,120956.0,1,1200.0,8.59,0.01,4.0,642,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,0,39293.0,0,7500.0,13.79,0.19,3.0,625,1,0,0,1,0,0,0,0,1,0,0,0,0,1
23.0,1,101881.0,3,15000.0,11.34,0.15,4.0,502,1,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,0,103123.0,0,5000.0,11.11,0.05,2.0,565,1,0,0,0,0,0,0,0,1,1,0,0,0,0
23.0,1,34523.0,0,5000.0,11.78,0.14,3.0,524,1,0,0,0,1,0,0,0,1,0,0,0,0,1
24.0,1,73123.0,0,15000.0,11.83,0.21,3.0,669,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24.0,1,42001.0,0,7000.0,13.16,0.17,4.0,568,0,1,1,0,0,0,0,0,1,0,0,0,0,1
22.0,1,63486.0,0,10000.0,13.87,0.16,4.0,635,0,1,1,0,0,0,0,0,0,0,0,0,1,0
23.0,1,16904.0,0,2800.0,15.21,0.17,2.0,632,0,1,1,0,0,0,0,0,1,0,1,0,0,0
22.0,1,49128.0,0,19000.0,12.18,0.39,2.0,544,0,1,0,0,0,0,0,0,1,1,0,0,0,0
22.0,0,59002.0,0,20000.0,11.36,0.34,2.0,614,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24.0,1,34352.0,0,7000.0,7.9,0.2,2.0,620,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,0,202600.0,0,35000.0,10.65,0.17,4.0,618,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,0,54370.0,1,3500.0,11.01,0.06,4.0,677,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,1,57385.0,0,4000.0,6.62,0.07,2.0,605,1,0,0,0,0,0,0,1,0,0,0,0,0,1
21.0,0,32193.0,1,6000.0,7.49,0.19,2.0,660,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,0,63535.0,3,6500.0,15.68,0.1,3.0,554,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23.0,1,35573.0,3,10000.0,18.62,0.28,4.0,659,0,1,1,0,0,0,0,1,0,1,0,0,0,0
22.0,0,129449.0,2,10000.0,7.29,0.08,4.0,598,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,1,72846.0,2,5000.0,7.29,0.07,3.0,672,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,0,70917.0,1,4000.0,8.0,0.06,3.0,606,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22.0,1,39195.0,0,5400.0,16.29,0.14,2.0,686,0,1,0,0,0,0,0,0,1,1,0,0,0,0
23.0,0,137685.0,2,8000.0,12.68,0.06,3.0,617,1,0,0,0,0,1,0,0,0,1,0,0,0,0
21.0,1,48909.0,0,5000.0,6.62,0.1,2.0,546,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24.0,0,104183.0,4,20000.0,10.99,0.19,3.0,636,0,1,0,0,1,0,0,0,0,0,0,0,1,0
24.0,1,37026.0,4,3000.0,7.49,0.08,3.0,711,1,0,1,0,0,0,0,0,1,0,0,0,0,1
24.0,1,48736.0,0,10000.0,11.99,0.21,4.0,664,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,0,47219.0,4,12000.0,10.38,0.25,3.0,704,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,0,46346.0,5,10000.0,14.91,0.22,2.0,589,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23.0,0,91196.0,0,5000.0,7.49,0.05,4.0,605,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25.0,0,40218.0,6,12500.0,7.9,0.31,2.0,648,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1,78796.0,0,3300.0,7.51,0.04,2.0,628,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0,180871.0,3,8200.0,5.79,0.05,2.0,585,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21.0,0,72957.0,0,5000.0,8.49,0.07,2.0,641,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23.0,1,43073.0,1,2100.0,5.42,0.05,2.0,611,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,0,73201.0,2,12500.0,11.49,0.17,3.0,635,0,0,1,0,0,0,0,0,1,0,0,0,1,0
26.0,1,106728.0,3,10000.0,12.69,0.09,4.0,677,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23.0,1,55641.0,0,5000.0,14.22,0.09,4.0,622,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,1,147313.0,7,20000.0,13.23,0.14,4.0,551,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,61055.0,0,9175.0,19.42,0.15,4.0,615,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.0,0,86343.0,0,11300.0,7.49,0.13,3.0,654,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,1,19750.0,2,4200.0,11.01,0.21,2.0,661,0,1,1,0,0,0,0,0,1,1,0,0,0,0
23.0,0,48102.0,2,3250.0,11.01,0.07,3.0,599,0,1,1,0,0,0,0,0,0,0,0,1,0,0
24.0,1,29665.0,1,5500.0,14.27,0.19,2.0,678,0,0,1,0,0,0,0,0,1,0,0,1,0,0
23.0,1,78910.0,3,6000.0,9.63,0.08,3.0,593,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26.0,1,102941.0,6,10000.0,14.09,0.1,2.0,635,1,0,1,0,0,0,0,0,0,1,0,0,0,0
23.0,1,42656.0,0,7000.0,11.99,0.16,3.0,528,0,1,0,0,1,0,0,0,1,0,1,0,0,0
21.0,1,44117.0,0,1000.0,12.42,0.02,2.0,656,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,1,49266.0,3,3825.0,10.0,0.08,3.0,619,1,0,0,0,1,0,0,0,1,0,0,0,0,1
22.0,1,51506.0,0,12000.0,11.01,0.23,3.0,546,1,0,0,0,0,0,0,1,0,1,0,0,0,0
25.0,0,48921.0,1,3500.0,13.49,0.07,3.0,678,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21.0,0,22526.0,1,5800.0,14.72,0.26,2.0,630,0,1,0,0,1,0,0,0,1,0,1,0,0,0
25.0,1,103077.0,6,12000.0,14.65,0.12,2.0,560,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,0,101722.0,3,8000.0,16.45,0.08,4.0,607,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25.0,0,26667.0,2,7500.0,11.34,0.28,3.0,656,0,1,1,0,0,0,0,0,1,0,0,1,0,0
23.0,1,70650.0,2,12800.0,12.42,0.18,4.0,578,1,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,1,35306.0,0,5000.0,11.99,0.14,4.0,624,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22.0,1,37188.0,0,6600.0,14.42,0.18,4.0,577,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23.0,1,94393.0,0,8000.0,12.87,0.08,3.0,604,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22.0,0,165525.0,2,10000.0,5.79,0.06,4.0,694,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25.0,1,51303.0,2,10000.0,13.8,0.19,2.0,630,0,1,1,0,0,0,0,0,1,1,0,0,0,0
22.0,0,198863.0,2,24000.0,15.62,0.12,2.0,674,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,0,55058.0,3,5000.0,10.74,0.09,4.0,631,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24.0,0,46929.0,2,4000.0,7.29,0.09,3.0,643,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26.0,0,48959.0,4,1800.0,13.23,0.04,2.0,577,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24.0,1,84935.0,2,6000.0,5.42,0.07,2.0,631,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.0,0,87376.0,4,14000.0,14.65,0.16,4.0,622,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1,100539.0,0,25000.0,15.95,0.25,2.0,686,0,0,0,0,0,1,0,1,0,1,0,0,0,0
23.0,1,51634.0,1,15000.0,11.83,0.29,2.0,628,0,1,0,0,0,1,0,0,1,0,0,0,0,0
26.0,1,72791.0,3,24000.0,7.9,0.33,2.0,639,0,1,0,0,0,1,0,0,1,0,0,0,0,1
22.0,1,109075.0,0,6400.0,9.88,0.06,3.0,686,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,0,57332.0,4,8500.0,8.9,0.15,4.0,640,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0,35917.0,0,6400.0,8.94,0.18,4.0,615,1,0,1,0,0,0,0,1,0,0,0,1,0,0
25.0,0,95698.0,3,10000.0,5.79,0.1,3.0,617,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22.0,0,84671.0,0,8000.0,12.84,0.09,3.0,664,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23.0,1,114815.0,3,35000.0,7.9,0.3,2.0,663,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,0,45115.0,3,5500.0,9.2,0.12,3.0,720,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23.0,1,85101.0,3,12000.0,7.9,0.14,2.0,668,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,148792.0,1,12000.0,10.75,0.08,2.0,652,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25.0,1,99522.0,0,6000.0,11.01,0.06,3.0,609,1,0,0,0,1,0,0,0,1,0,1,0,0,0
25.0,1,139018.0,2,19000.0,13.49,0.14,4.0,607,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21.0,0,63706.0,1,1500.0,11.99,0.02,2.0,644,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26.0,1,51692.0,7,4500.0,11.48,0.09,3.0,595,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23.0,0,115099.0,3,19800.0,13.22,0.17,4.0,659,0,1,0,0,1,0,0,0,0,1,0,0,0,0
23.0,1,85113.0,0,6725.0,6.62,0.08,2.0,679,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22.0,0,85042.0,2,12000.0,12.53,0.14,4.0,640,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22.0,1,103092.0,0,12000.0,6.91,0.12,3.0,642,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,0,84827.0,2,6000.0,15.23,0.07,2.0,568,1,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,1,129155.0,2,35000.0,16.49,0.27,3.0,612,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0,1,54962.0,2,9000.0,11.48,0.16,4.0,631,1,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,1,47646.0,0,8000.0,6.03,0.17,3.0,552,1,0,0,0,1,0,0,0,0,0,1,0,0,0
26.0,0,144715.0,4,6000.0,11.01,0.04,2.0,650,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0,1,55069.0,0,4000.0,11.01,0.07,3.0,642,1,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,0,81071.0,2,1500.0,11.49,0.02,2.0,595,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,0,241092.0,2,5000.0,7.43,0.02,2.0,621,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,0,39422.0,6,5000.0,6.03,0.13,2.0,706,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22.0,0,41692.0,0,6500.0,13.22,0.16,4.0,593,0,1,0,0,1,0,0,0,1,0,0,0,0,1
25.0,1,44392.0,5,11200.0,9.76,0.25,2.0,648,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25.0,1,39425.0,2,8575.0,15.62,0.22,2.0,676,0,1,0,0,1,0,0,0,1,0,0,1,0,0
26.0,1,71784.0,4,8500.0,11.83,0.12,4.0,643,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,0,95631.0,0,14000.0,13.48,0.15,3.0,617,1,0,0,0,0,1,0,0,1,0,0,0,0,1
22.0,0,46520.0,1,4500.0,5.79,0.1,3.0,616,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26.0,1,60933.0,6,9000.0,7.66,0.15,3.0,664,1,0,1,0,0,0,0,0,1,1,0,0,0,0
26.0,0,104284.0,7,10000.0,13.49,0.1,4.0,654,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24.0,1,101741.0,3,12000.0,6.91,0.12,2.0,665,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23.0,0,58805.0,1,14125.0,11.01,0.24,3.0,664,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1,77105.0,2,6000.0,13.22,0.08,2.0,653,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,0,121078.0,5,12000.0,9.91,0.1,2.0,701,0,0,1,0,0,0,0,0,1,1,0,0,0,0
22.0,1,83812.0,0,7800.0,12.41,0.09,4.0,595,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,0,145074.0,0,10000.0,11.01,0.07,2.0,656,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1,36946.0,0,3000.0,5.99,0.08,3.0,650,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,1,72755.0,4,1200.0,7.66,0.02,3.0,574,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,1,53670.0,5,4600.0,13.99,0.09,3.0,658,0,1,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,51599.0,0,12000.0,15.23,0.23,3.0,691,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,1,56230.0,0,11500.0,12.53,0.2,3.0,577,1,0,0,0,0,1,0,0,1,0,0,0,0,0
24.0,1,45201.0,1,10000.0,10.99,0.22,3.0,565,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,0,25903.0,2,10000.0,10.59,0.39,3.0,573,1,0,0,0,1,0,0,1,0,0,0,0,1,0
26.0,1,45219.0,2,9600.0,11.97,0.21,2.0,619,1,0,0,0,0,1,0,0,1,0,0,1,0,0
22.0,1,108843.0,0,20000.0,12.53,0.18,3.0,580,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26.0,1,78509.0,3,2000.0,11.99,0.03,3.0,659,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1,73044.0,4,21000.0,11.01,0.29,3.0,677,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,0,145077.0,3,6000.0,13.06,0.04,3.0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,0,26160.0,3,5175.0,12.53,0.2,4.0,665,1,0,1,0,0,0,0,0,1,0,0,0,0,1
26.0,1,72596.0,3,12500.0,6.92,0.17,3.0,644,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,0,157043.0,1,22800.0,11.01,0.15,2.0,546,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23.0,0,138893.0,2,10000.0,14.27,0.07,2.0,671,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,55086.0,0,14500.0,10.36,0.26,4.0,629,0,1,1,0,0,0,0,0,1,0,0,0,0,1
22.0,0,91593.0,1,10000.0,11.01,0.11,4.0,622,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1,42678.0,0,6500.0,13.43,0.15,4.0,595,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22.0,0,50174.0,0,7000.0,7.9,0.14,2.0,531,0,1,0,0,0,1,0,0,0,0,1,0,0,0
26.0,0,91144.0,5,4000.0,12.99,0.04,2.0,644,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,0,61313.0,3,7200.0,11.71,0.12,2.0,681,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23.0,1,26272.0,1,4550.0,13.72,0.17,3.0,638,0,0,1,0,0,0,0,0,1,1,0,0,0,0
25.0,0,74427.0,1,15000.0,14.65,0.2,2.0,666,1,0,0,0,1,0,0,1,0,0,0,0,1,0
26.0,0,93417.0,4,15000.0,10.0,0.16,3.0,606,1,0,1,0,0,0,0,0,1,0,0,0,0,1
26.0,1,89676.0,3,4475.0,9.99,0.05,2.0,682,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,87830.0,1,3000.0,16.89,0.03,4.0,636,0,1,0,0,0,1,0,0,1,0,0,0,0,0
24.0,1,66181.0,1,2500.0,11.14,0.04,2.0,655,0,1,0,0,0,0,0,0,1,0,0,1,0,0
25.0,0,23962.0,0,5000.0,10.99,0.21,2.0,655,0,1,0,0,1,0,0,0,1,0,0,1,0,0
25.0,0,43243.0,1,10000.0,9.32,0.23,4.0,594,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23.0,0,32493.0,0,3800.0,7.9,0.12,2.0,594,1,0,0,0,1,0,0,0,1,1,0,0,0,0
26.0,0,42922.0,3,6000.0,7.51,0.14,3.0,654,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,0,66591.0,0,13500.0,9.67,0.2,4.0,618,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,1,62121.0,4,17500.0,14.09,0.28,2.0,676,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26.0,1,71878.0,4,18000.0,16.0,0.25,2.0,628,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25.0,1,186090.0,0,12225.0,7.49,0.07,4.0,672,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,0,30041.0,3,14075.0,11.01,0.47,4.0,703,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24.0,0,241181.0,0,12000.0,12.69,0.05,2.0,654,1,0,0,0,1,0,0,0,1,0,0,0,0,1
24.0,1,31600.0,0,4000.0,16.49,0.13,3.0,650,0,1,0,0,0,1,0,0,0,0,0,1,0,0
21.0,1,231235.0,0,20000.0,6.54,0.09,2.0,642,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,1,211129.0,0,10000.0,15.05,0.05,3.0,610,1,0,0,0,1,0,0,0,1,0,1,0,0,0
24.0,1,48922.0,1,3600.0,10.59,0.07,4.0,586,0,0,1,0,0,0,0,0,1,0,0,1,0,0
23.0,1,169156.0,0,9000.0,7.14,0.05,2.0,642,1,0,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0,71158.0,0,5000.0,8.59,0.07,4.0,689,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0,72759.0,2,3600.0,9.99,0.05,3.0,523,1,0,0,0,1,0,0,0,1,0,0,0,0,1
23.0,1,75080.0,0,5000.0,11.36,0.07,3.0,650,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.0,0,36732.0,0,1000.0,10.99,0.03,2.0,680,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24.0,0,160544.0,2,17400.0,11.71,0.11,3.0,689,1,0,1,0,0,0,0,0,1,0,1,0,0,0
23.0,0,63482.0,0,8000.0,13.22,0.13,4.0,687,1,0,0,0,0,1,0,0,1,1,0,0,0,0
23.0,1,108934.0,0,12000.0,12.18,0.11,4.0,566,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1,18834.0,0,2200.0,11.01,0.12,4.0,673,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23.0,1,59149.0,2,3850.0,8.49,0.07,2.0,574,1,0,0,0,1,0,0,0,1,0,0,1,0,0
21.0,1,32812.0,0,4750.0,12.23,0.14,3.0,669,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26.0,0,97087.0,0,15000.0,16.07,0.15,2.0,664,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,0,73106.0,2,16000.0,7.9,0.22,3.0,655,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21.0,1,82727.0,0,16000.0,11.26,0.19,3.0,671,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0,0,28276.0,3,4850.0,14.27,0.17,3.0,575,1,0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,43982.0,2,7000.0,9.99,0.16,3.0,654,1,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,0,109020.0,3,13000.0,12.73,0.12,2.0,649,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,0,30705.0,1,10000.0,11.01,0.33,4.0,513,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.0,0,91293.0,3,2000.0,9.99,0.02,4.0,590,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26.0,1,168690.0,4,24250.0,12.53,0.14,4.0,509,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,0,34588.0,1,7500.0,11.01,0.22,4.0,597,1,0,1,0,0,0,0,1,0,1,0,0,0,0
23.0,1,30001.0,1,2800.0,11.49,0.09,3.0,659,0,1,0,0,1,0,0,0,1,0,0,1,0,0
25.0,1,101077.0,2,5000.0,6.76,0.05,3.0,589,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,0,90701.0,6,12000.0,6.62,0.13,3.0,620,1,0,0,0,0,0,0,0,1,1,0,0,0,0
22.0,1,58657.0,0,6500.0,10.62,0.11,2.0,657,1,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,1,23759.0,3,4000.0,7.4,0.17,4.0,686,0,1,0,0,0,1,0,1,0,0,0,0,0,1
22.0,0,22502.0,3,3600.0,11.01,0.16,2.0,674,0,1,0,0,0,1,0,0,1,0,0,0,1,0
22.0,0,51188.0,0,3200.0,7.9,0.06,3.0,556,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24.0,1,153482.0,1,12000.0,15.05,0.08,3.0,664,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,1,42817.0,5,5600.0,16.77,0.13,4.0,691,0,1,1,0,0,0,0,0,1,0,0,1,0,0
21.0,1,18178.0,0,1825.0,15.62,0.1,2.0,630,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21.0,1,82959.0,0,3000.0,11.78,0.04,4.0,667,0,0,0,0,0,1,0,0,1,0,0,1,0,0
24.0,1,35718.0,4,8000.0,11.01,0.22,3.0,631,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,1,120850.0,4,12000.0,8.94,0.1,4.0,622,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21.0,0,29537.0,0,10000.0,13.48,0.34,2.0,659,0,1,0,0,0,0,0,0,1,0,0,1,0,0
25.0,1,61044.0,4,12000.0,15.31,0.2,3.0,673,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23.0,0,140247.0,3,11000.0,8.94,0.08,2.0,692,1,0,1,0,0,0,0,0,1,1,0,0,0,0
26.0,0,58694.0,3,25000.0,18.43,0.43,3.0,660,0,1,1,0,0,0,0,0,1,0,0,0,0,0
23.0,1,96787.0,0,10000.0,7.74,0.1,2.0,638,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,0,33599.0,3,2800.0,7.51,0.08,3.0,595,0,1,0,0,1,0,0,0,1,0,0,0,0,0
